city,locality_standard,location_raw,bhk,bhk_category,total_sqft_clean,sqft_parse_method,size_bucket,bath,balcony,price_lakhs,price_inr,price_per_sqft,area_type,availability_bucket,age_bucket,quality_flag,quality_flag_detail,locality_tier
Bengaluru,1st Block Koramangala,1st Block Koramangala,3.0,3 BHK,1800.0,plain,1500-2500 sqft,3.0,2.0,53.0,5300000.0,2944.4444444444443,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Electronic City,Electronic City,3.0,3 BHK,1609.0,plain,1500-2500 sqft,3.0,3.0,115.0,11500000.0,7147.296457426974,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Electronic City,Electronic City,2.0,2 BHK,770.0,plain,500-1000 sqft,1.0,1.0,35.0,3500000.0,4545.454545454545,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Kudlu,Kudlu,2.0,2 BHK,1076.0,plain,1000-1500 sqft,2.0,1.0,50.0,5000000.0,4646.840148698885,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Kengeri,Kengeri,2.0,2 BHK,1052.0,plain,1000-1500 sqft,2.0,2.0,51.0,5100000.0,4847.9087452471485,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Channasandra,Channasandra,2.0,2 BHK,1000.0,plain,1000-1500 sqft,2.0,2.0,35.0,3500000.0,3500.0,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Bommasandra Industrial Area,Bommasandra Industrial Area,2.0,2 BHK,1000.0,plain,1000-1500 sqft,2.0,1.0,28.88,2888000.0,2888.0,Built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Thanisandra,Thanisandra,3.0,3 BHK,1262.0,plain,1000-1500 sqft,2.0,1.0,83.0,8300000.0,6576.862123613312,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Koppa,Koppa,3.0,3 BHK,720.0,plain,500-1000 sqft,3.0,1.0,48.0,4800000.0,6666.666666666667,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Harsha Layout,Harsha Layout,1.0,1 BHK,500.0,plain,500-1000 sqft,1.0,1.0,16.0,1600000.0,3200.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Sadashiva Nagar,Sadashiva Nagar,4.0,4 BHK,3500.0,plain,2500+ sqft,4.0,,700.0,70000000.0,20000.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Shanthala Nagar,Shanthala Nagar,3.0,3 BHK,1600.0,plain,1500-2500 sqft,3.0,2.0,180.0,18000000.0,11250.0,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Ramagondanahalli,Ramagondanahalli,2.0,2 BHK,1251.0,plain,1000-1500 sqft,2.0,1.0,53.0,5300000.0,4236.610711430855,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Nagarbhavi,Nagarbhavi,3.0,3 BHK,1050.0,plain,1000-1500 sqft,3.0,1.0,175.0,17500000.0,16666.666666666668,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Nyanappana Halli,Nyanappana Halli,2.0,2 BHK,1140.0,plain,1000-1500 sqft,2.0,2.0,49.0,4900000.0,4298.245614035088,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Old Madras Road,Old Madras Road,2.0,2 BHK,1157.0,plain,1000-1500 sqft,2.0,2.0,47.32,4732000.0,4089.887640449438,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,rr nagar,RR Nagar,1.0,1 BHK,648.0,plain,500-1000 sqft,1.0,1.0,34.0,3400000.0,5246.913580246914,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Harlur,Harlur,2.0,2 BHK,1197.0,plain,1000-1500 sqft,2.0,1.0,78.0,7800000.0,6516.290726817043,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Raja Rajeshwari Nagar,Raja Rajeshwari Nagar,3.0,3 BHK,1500.0,plain,1500-2500 sqft,3.0,3.0,51.04,5104000.0,3402.6666666666665,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Kumaraswami Layout,Kumaraswami Layout,3.0,3 BHK,2400.0,plain,1500-2500 sqft,2.0,1.0,125.0,12500000.0,5208.333333333333,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Kundalahalli,Kundalahalli,3.0,3 BHK,1397.0,plain,1000-1500 sqft,3.0,3.0,105.0,10500000.0,7516.1059413027915,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Basaveshwara Nagar,Basaveshwara Nagar,2.0,2 BHK,900.0,plain,500-1000 sqft,2.0,1.0,60.0,6000000.0,6666.666666666667,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Rachenahalli,Rachenahalli,3.0,3 BHK,2710.0,plain,2500+ sqft,3.0,2.0,170.0,17000000.0,6273.062730627306,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Tala Cauvery Layout,Tala Cauvery Layout,3.0,3 BHK,1720.0,plain,1500-2500 sqft,2.0,2.0,126.0,12600000.0,7325.581395348837,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Cambridge Layout,Cambridge Layout,3.0,3 BHK,1756.0,plain,1500-2500 sqft,3.0,2.0,307.0,30700000.0,17482.915717539865,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Yelahanka,Yelahanka,1.0,1 BHK,602.0,plain,500-1000 sqft,1.0,1.0,38.0,3800000.0,6312.292358803987,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Sarjapur  Road,Sarjapur  Road,3.0,3 BHK,1770.0,plain,1500-2500 sqft,3.0,2.0,180.0,18000000.0,10169.49152542373,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kothannur,Kothannur,6.0,5+ BHK,930.0,plain,500-1000 sqft,6.0,1.0,150.0,15000000.0,16129.032258064517,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Rachenahalli,Rachenahalli,2.0,2 BHK,1200.0,plain,1000-1500 sqft,2.0,2.0,46.5,4650000.0,3875.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Hagadur,Hagadur,2.0,2 BHK,1100.0,plain,1000-1500 sqft,2.0,2.0,45.0,4500000.0,4090.909090909091,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Marsur,Marsur,3.0,3 BHK,720.0,plain,500-1000 sqft,2.0,1.0,32.0,3200000.0,4444.444444444444,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kasavanhalli,Kasavanhalli,3.0,3 BHK,1476.0,plain,1000-1500 sqft,3.0,0.0,105.0,10500000.0,7113.821138211382,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Thanisandra,Thanisandra,2.0,2 BHK,1056.0,plain,1000-1500 sqft,2.0,2.0,65.0,6500000.0,6155.30303030303,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Singapura Village,Singapura Village,2.0,2 BHK,825.0,plain,500-1000 sqft,2.0,1.0,35.0,3500000.0,4242.424242424242,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,EPIP Zone,EPIP Zone,3.0,3 BHK,1860.0,plain,1500-2500 sqft,3.0,2.0,130.0,13000000.0,6989.247311827957,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Gunjur,Gunjur,2.0,2 BHK,1063.0,plain,1000-1500 sqft,2.0,2.0,40.0,4000000.0,3762.9350893697083,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Yelahanka,Yelahanka,1.0,1 BHK,697.0,plain,500-1000 sqft,1.0,1.0,35.0,3500000.0,5021.520803443329,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Vijayanagar,Vijayanagar,1.0,1 BHK,2400.0,plain,1500-2500 sqft,2.0,0.0,230.0,23000000.0,9583.333333333334,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,CV Raman Nagar,CV Raman Nagar,3.0,3 BHK,1835.0,plain,1500-2500 sqft,3.0,2.0,160.0,16000000.0,8719.346049046322,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Bannerghatta Road,Bannerghatta Road,3.0,3 BHK,1532.5,range_midpoint,1500-2500 sqft,3.0,0.0,79.465,7946500.0,5185.318107667211,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,BTM 2nd Stage,BTM 2nd Stage,2.0,2 BHK,1147.0,plain,1000-1500 sqft,2.0,1.0,75.0,7500000.0,6538.7968613775065,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Kothanur,Kothanur,4.0,4 BHK,3400.0,plain,2500+ sqft,5.0,0.0,265.0,26500000.0,7794.117647058823,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Hosakerehalli Layout,Hosakerehalli Layout,2.0,2 BHK,1080.0,plain,1000-1500 sqft,2.0,3.0,64.0,6400000.0,5925.925925925926,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Doddakallasandra,Doddakallasandra,2.0,2 BHK,1010.0,plain,1000-1500 sqft,2.0,1.0,40.4,4040000.0,4000.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Shanti Nagar,Shanti Nagar,4.0,4 BHK,2600.0,plain,2500+ sqft,4.0,2.0,523.0,52300000.0,20115.384615384617,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Brookefield,Brookefield,2.0,2 BHK,1270.0,plain,1000-1500 sqft,2.0,1.0,95.0,9500000.0,7480.314960629921,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Basapura,Basapura,2.0,2 BHK,1100.0,plain,1000-1500 sqft,2.0,1.0,61.0,6100000.0,5545.454545454545,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Bellandur,Bellandur,2.0,2 BHK,1410.0,plain,1000-1500 sqft,3.0,2.0,92.0,9200000.0,6524.822695035461,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Yelahanka,Yelahanka,2.0,2 BHK,1065.0,plain,1000-1500 sqft,2.0,1.0,41.38,4138000.0000000005,3885.446009389672,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Hebbal,Hebbal,3.0,3 BHK,1315.0,plain,1000-1500 sqft,3.0,3.0,65.0,6500000.0,4942.9657794676805,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Kaggadasapura,Kaggadasapura,2.0,2 BHK,960.0,plain,500-1000 sqft,2.0,1.0,45.0,4500000.0,4687.5,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Hosapalya,Hosapalya,2.0,2 BHK,800.0,plain,500-1000 sqft,1.0,1.0,29.0,2900000.0,3625.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Doctors Layout,Doctors Layout,2.0,2 BHK,1225.0,plain,1000-1500 sqft,2.0,1.0,47.0,4700000.0,3836.734693877551,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Whitefield,Whitefield,2.0,2 BHK,1020.0,plain,1000-1500 sqft,2.0,2.0,45.0,4500000.0,4411.764705882353,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Magadi Road,Magadi Road,2.0,2 BHK,750.0,plain,500-1000 sqft,2.0,1.0,27.0,2700000.0,3600.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,2nd Block Koramangala,2nd Block Koramangala,3.0,3 BHK,3000.0,plain,2500+ sqft,3.0,1.0,550.0,55000000.0,18333.333333333332,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Mysore Highway,Mysore Highway,1.0,1 BHK,535.0,plain,500-1000 sqft,1.0,1.0,35.0,3500000.0,6542.056074766355,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Varthur,Varthur,2.0,2 BHK,1035.0,plain,1000-1500 sqft,2.0,1.0,60.0,6000000.0,5797.101449275362,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Bommasandra Industrial Area,Bommasandra Industrial Area,2.0,2 BHK,1020.0,plain,1000-1500 sqft,2.0,1.0,29.45,2945000.0,2887.2549019607845,Built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,GM Palaya,GM Palaya,3.0,3 BHK,1315.0,plain,1000-1500 sqft,3.0,0.0,64.0,6400000.0,4866.920152091255,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Basavangudi,Basavangudi,3.0,3 BHK,1350.0,plain,1000-1500 sqft,2.0,2.0,130.0,13000000.0,9629.62962962963,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Bisuvanahalli,Bisuvanahalli,3.0,3 BHK,1075.0,plain,1000-1500 sqft,2.0,1.0,48.0,4800000.0,4465.116279069767,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Kengeri Satellite Town,Kengeri Satellite Town,3.0,3 BHK,1450.0,plain,1000-1500 sqft,2.0,3.0,50.0,5000000.0,3448.2758620689656,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Gottigere,Gottigere,1.0,1 BHK,1806.0,plain,1500-2500 sqft,1.0,1.0,150.0,15000000.0,8305.647840531561,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Marathahalli,Marathahalli,2.0,2 BHK,1350.0,plain,1000-1500 sqft,2.0,1.0,99.0,9900000.0,7333.333333333333,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Binny Pete,Binny Pete,3.0,3 BHK,1282.0,plain,1000-1500 sqft,3.0,2.0,178.0,17800000.0,13884.555382215289,Plot  Area,Under construction,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Sarjapur  Road,Sarjapur  Road,3.0,3 BHK,1929.0,plain,1500-2500 sqft,3.0,1.0,103.0,10300000.0,5339.554173146708,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Varthur,Varthur,2.0,2 BHK,1100.0,plain,1000-1500 sqft,2.0,2.0,72.0,7200000.0,6545.454545454545,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Kundalahalli,Kundalahalli,3.0,3 BHK,1800.0,plain,1500-2500 sqft,3.0,2.0,110.0,11000000.0,6111.111111111111,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Gubbalala,Gubbalala,2.0,2 BHK,1223.0,plain,1000-1500 sqft,2.0,1.0,42.81,4281000.0,3500.408830744072,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Bharathi Nagar,Bharathi Nagar,3.0,3 BHK,1664.0,plain,1500-2500 sqft,3.0,2.0,69.89,6989000.0,4200.120192307692,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Kasavanhalli,Kasavanhalli,2.0,2 BHK,1158.0,plain,1000-1500 sqft,2.0,2.0,67.0,6700000.0,5785.837651122625,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Hormavu,Hormavu,3.0,3 BHK,1420.0,plain,1000-1500 sqft,3.0,2.0,58.0,5800000.0,4084.507042253521,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Rajaji Nagar,Rajaji Nagar,2.0,2 BHK,1268.0,plain,1000-1500 sqft,2.0,1.0,127.0,12700000.0,10015.77287066246,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Sarjapur  Road,Sarjapur  Road,2.0,2 BHK,1308.0,plain,1000-1500 sqft,2.0,1.0,75.0,7500000.0,5733.94495412844,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Basavangudi,Basavangudi,3.0,3 BHK,1485.0,plain,1000-1500 sqft,3.0,1.0,140.0,14000000.0,9427.609427609428,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Volagerekallahalli,Volagerekallahalli,2.0,2 BHK,1067.0,plain,1000-1500 sqft,2.0,3.0,33.99,3399000.0,3185.5670103092784,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Hulimavu,Hulimavu,4.0,4 BHK,2000.0,plain,1500-2500 sqft,4.0,0.0,100.0,10000000.0,5000.0,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Rajaji Nagar,Rajaji Nagar,3.0,3 BHK,2450.0,plain,1500-2500 sqft,3.0,3.0,330.0,33000000.0,13469.387755102041,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Glass Factory Layout,Glass Factory Layout,2.0,2 BHK,1152.0,plain,1000-1500 sqft,2.0,1.0,42.0,4200000.0,3645.8333333333335,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Uttarahalli,Uttarahalli,3.0,3 BHK,1525.0,plain,1500-2500 sqft,2.0,2.0,62.82,6282000.0,4119.3442622950815,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Whitefield,Whitefield,2.0,2 BHK,935.0,plain,500-1000 sqft,2.0,1.0,32.72,3272000.0,3499.4652406417113,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Jagadish Nagar,Jagadish Nagar,3.0,3 BHK,1465.0,plain,1000-1500 sqft,2.0,2.0,88.0,8800000.0,6006.825938566553,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,HBR Layout,HBR Layout,2.0,2 BHK,1198.0,plain,1000-1500 sqft,2.0,1.0,65.0,6500000.0,5425.709515859767,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,3rd Phase Iti Layout,3rd Phase Iti Layout,2.0,2 BHK,1145.0,plain,1000-1500 sqft,2.0,1.0,63.0,6300000.0,5502.183406113537,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Attibele,Attibele,2.0,2 BHK,1000.0,plain,1000-1500 sqft,2.0,1.0,42.0,4200000.0,4200.0,Plot  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Anekal,Anekal,1.0,1 BHK,400.0,plain,<500 sqft,1.0,1.0,11.5,1150000.0,2875.0,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,south,south,4.0,4 BHK,3420.0,plain,2500+ sqft,3.0,2.0,410.0,41000000.0,11988.30409356725,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Marathahalli,Marathahalli,3.0,3 BHK,1310.0,plain,1000-1500 sqft,3.0,1.0,63.22,6322000.0,4825.954198473282,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Panathur,Panathur,3.0,3 BHK,1861.0,plain,1500-2500 sqft,3.0,3.0,92.0,9200000.0,4943.5787211176785,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Uttarahalli,Uttarahalli,3.0,3 BHK,1265.0,plain,1000-1500 sqft,2.0,2.0,65.0,6500000.0,5138.339920948617,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Green Domain Layout,Green Domain Layout,2.0,2 BHK,1280.0,plain,1000-1500 sqft,2.0,2.0,75.0,7500000.0,5859.375,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Raja Rajeshwari Nagar,Raja Rajeshwari Nagar,3.0,3 BHK,1279.0,plain,1000-1500 sqft,2.0,1.0,53.76,5376000.0,4203.283815480844,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,"Ananthapura, T C palaya Main Road","Ananthapura, T C palaya Main Road",2.0,2 BHK,680.0,plain,500-1000 sqft,3.0,2.0,60.0,6000000.0,8823.529411764706,Plot  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Uttarahalli,Uttarahalli,3.0,3 BHK,1590.0,plain,1500-2500 sqft,3.0,2.0,57.0,5700000.0,3584.9056603773583,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Hoodi,Hoodi,3.0,3 BHK,1837.0,plain,1500-2500 sqft,3.0,3.0,142.0,14200000.0,7729.994556341861,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Hegde Nagar,Hegde Nagar,3.0,3 BHK,1703.0,plain,1500-2500 sqft,3.0,2.0,130.0,13000000.0,7633.587786259542,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Kudlu,Kudlu,3.0,3 BHK,1293.0,plain,1000-1500 sqft,2.0,2.0,80.0,8000000.0,6187.161639597834,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Doctors Layout,Doctors Layout,3.0,3 BHK,1450.0,plain,1000-1500 sqft,3.0,2.0,75.0,7500000.0,5172.413793103448,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,5th Phase JP Nagar,5th Phase JP Nagar,2.0,2 BHK,1030.0,plain,1000-1500 sqft,2.0,2.0,57.0,5700000.0,5533.980582524272,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kanakpura Road,Kanakpura Road,3.0,3 BHK,1570.0,plain,1500-2500 sqft,3.0,3.0,65.93,6593000.000000001,4199.363057324841,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,7th Phase JP Nagar,7th Phase JP Nagar,2.0,2 BHK,1000.0,plain,1000-1500 sqft,2.0,2.0,60.0,6000000.0,6000.0,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Bisuvanahalli,Bisuvanahalli,3.0,3 BHK,1075.0,plain,1000-1500 sqft,2.0,1.0,37.0,3700000.0,3441.860465116279,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Varthur,Varthur,2.0,2 BHK,1091.0,plain,1000-1500 sqft,2.0,1.0,33.82,3382000.0,3099.908340971586,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,EPIP Zone,EPIP Zone,3.0,3 BHK,2210.0,plain,1500-2500 sqft,3.0,3.0,165.0,16500000.0,7466.06334841629,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Outer Ring Road East,Outer Ring Road East,3.0,3 BHK,1738.0,plain,1500-2500 sqft,3.0,0.0,110.0,11000000.0,6329.113924050633,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Rajaji Nagar,Rajaji Nagar,3.0,3 BHK,1640.0,plain,1500-2500 sqft,3.0,2.0,262.0,26200000.0,15975.609756097561,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Gottigere,Gottigere,2.0,2 BHK,1205.0,plain,1000-1500 sqft,2.0,1.0,56.58,5658000.0,4695.435684647303,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Kengeri,Kengeri,2.0,2 BHK,1009.0,plain,1000-1500 sqft,2.0,1.0,30.27,3027000.0,3000.0,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Thigalarapalya,Thigalarapalya,4.0,4 BHK,3362.0,plain,2500+ sqft,5.0,2.0,249.0,24900000.0,7406.305770374777,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Mysore Road,Mysore Road,3.0,3 BHK,1560.0,range_midpoint,1500-2500 sqft,,,83.3,8330000.0,5339.74358974359,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Rajaji Nagar,Rajaji Nagar,4.0,4 BHK,1600.0,plain,1500-2500 sqft,3.0,0.0,140.0,14000000.0,8750.0,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Sanjay nagar,Sanjay nagar,2.0,2 BHK,960.0,plain,500-1000 sqft,2.0,1.0,55.0,5500000.0,5729.166666666667,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Whitefield,Whitefield,2.0,2 BHK,1024.0,plain,1000-1500 sqft,2.0,1.0,32.0,3200000.0,3125.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Mico Layout,Mico Layout,1.0,1 BHK,800.0,plain,500-1000 sqft,1.0,1.0,29.5,2950000.0,3687.5,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Sarjapur  Road,Sarjapur  Road,3.0,3 BHK,2650.0,plain,2500+ sqft,3.0,2.0,260.0,26000000.0,9811.32075471698,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Jakkur,Jakkur,2.0,2 BHK,1080.0,plain,1000-1500 sqft,2.0,2.0,60.0,6000000.0,5555.555555555556,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
